ID Number,Forename,Surname,Birth Year,Sex,Age,Mother ID,Father ID,No. of Kids,No. of Friends,Partner ID,MB Type,Q1,A1,Q2,A2,Q3,A3,Q4,A4,Q5,A5,Job
337,Mhairi,Mutch,97,Female,3,246,249,0,1,Single,ENTJ,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 24 years old when she had me,Do you have any shared friends with Freddie Mccrory?,No. Freddie and I don't share any friends,Child
338,Anthony,Brodie,97,Male,3,253,255,0,1,Single,ISFP,When were you born?,I was born in the year 97,Who were your parents?,My mother was Joanna and my father was Wayne,How many friends do you have?,I only have the one friend, Kylie,Do you have any siblings?,No. I'm an only child,How old was your father when he died?,My father is actually still alive,Child
339,Lee,Smith,98,Male,2,174,144,0,1,Single,ENTJ,Who was your first friend?,My first friend was Alan Smith,What is your eldest sibling's age?,My eldest sibling is Mitchell who was born 20 years old,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 49 years old when she had me,Child
340,Gabriel,Ralston,98,Male,2,183,170,0,1,Single,INFJ,Do you have any shared friends with Ronan Ralston?,No. Ronan and I don't share any friends,Who were your parents?,My mother was Daisy and my father was Paul,How many friends do you have?,I only have the one friend, Ronan,Do you have any siblings?,No. I'm an only child,How old was your father when he died?,My father is actually still alive,Child
341,Aurora,Farrell,98,Female,2,188,177,0,1,Single,ENFJ,Who was your first friend?,My first friend was Grace Mutch,What is your eldest sibling's age?,My eldest sibling is Alan who was born 20 years old,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 45 years old when she had me,Child
342,Piper,Copland,98,Female,2,201,191,0,1,Single,ESFJ,When were you born?,I was born in the year 98,Do you have any shared friends with Edward Mccrory?,No. Edward and I don't share any friends,Who were your parents?,My mother was Shelley and my father was Daniel,How many friends do you have?,I only have the one friend, Edward,Do you have any siblings?,Yes. I actually have 4 siblings,Child
343,Siobhan,Farrell,98,Female,2,202,193,0,2,Single,ENFJ,Do you get along well with Douglas?,I talked to Douglas when I was 1 but we didn't work as friends,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Amber Smith,What is your eldest sibling's age?,My eldest sibling is Zoe who was born 23 years old,How old was your mother when she died?,My mother is actually still alive,Child
344,Lorraine,Smith,98,Female,2,226,223,0,1,Single,ENTP,How long have you been friends with Linsey?,I've been friends with Linsey since I was 2,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 30 years old when she had me,Do you have any shared friends with Linsey Thomas?,No. Linsey and I don't share any friends,Who were your parents?,My mother was Katherine and my father was Stephen,Child
345,Edward,Mccrory,98,Male,2,228,218,0,1,Single,ENFJ,How many friends do you have?,I only have the one friend, Piper,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Piper Copland,What is your eldest sibling's age?,My eldest sibling is Freddie who was born 10 years old,Child
346,Linsey,Thomas,99,Female,1,198,182,0,1,Single,ENFJ,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 42 years old when she had me,Do you have any shared friends with Lorraine Smith?,No. Lorraine and I don't share any friends,Who were your parents?,My mother was Toni and my father was Graeme,Child
347,Luke,Mccrory,99,Male,1,228,218,0,1,Single,ENFJ,How many friends do you have?,I only have the one friend, Susan,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Susan Ralston,What is your eldest sibling's age?,My eldest sibling is Freddie who was born 10 years old,Child
348,Gerald,Mccrory,99,Male,1,257,244,0,1,Single,ESTJ,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 23 years old when she had me,Do you have any shared friends with Siobhan Farrell?,No. Siobhan and I don't share any friends,Who were your parents?,My mother was Keira and my father was Barrie,Child
